"","date","sender","sender.carrier","receiver","receiver.carrier","length.call"
"5447",16,"303.579.2647","1","303.579.5503","1",19
"5448",16,"303.579.2647","1","303.579.4242","1",25
"5449",16,"303.579.2647","1","303.579.2383","1",20
"5450",16,"303.579.1986","1","303.579.2383","1",20
"5451",16,"303.579.1986","1","303.579.4174","1",27
"5452",16,"303.579.1986","1","303.579.1547","1",20
"5453",16,"303.579.1986","1","201.848.4767","2",1
"5454",16,"303.579.5313","1","715.855.7108","3",26
"5455",16,"303.579.5313","1","715.855.1647","3",23
"5456",16,"303.579.5313","1","715.855.4683","3",21
"5457",16,"303.579.6859","1","303.579.4242","1",19
"5458",16,"303.579.6859","1","303.579.7836","1",1
"5459",16,"303.579.6859","1","715.855.7108","3",27
"5460",16,"303.579.6859","1","201.848.9434","2",29
"5461",16,"303.579.6859","1","715.855.2472","3",33
"5462",16,"303.579.1990","1","201.848.2591","2",31
"5463",16,"303.579.1990","1","201.848.3896","2",33
"5464",16,"303.579.1990","1","303.579.4174","1",1
"5465",16,"303.579.1990","1","303.579.7430","1",23
"5466",16,"303.579.1990","1","201.848.5119","2",29
"5467",16,"303.579.1990","1","303.579.4963","1",20
"5468",16,"303.579.1990","1","303.579.4650","1",22
"5469",16,"303.579.1547","1","715.855.7108","3",32
"5470",16,"303.579.1547","1","303.579.4650","1",1
"5471",16,"303.579.1547","1","201.848.4553","2",26
"5472",16,"303.579.1547","1","201.848.2591","2",20
"5473",16,"303.579.1547","1","303.579.2647","1",1
"5474",16,"303.579.1547","1","201.848.4553","2",30
"5475",16,"303.579.1547","1","715.855.7910","3",1
"5476",16,"303.579.4963","1","201.848.9659","2",24
"5477",16,"303.579.4963","1","303.579.5497","1",21
"5478",16,"303.579.4963","1","303.579.2383","1",1
"5479",16,"303.579.4963","1","201.848.7217","2",36
"5480",16,"303.579.4963","1","715.855.1191","3",1
"5481",16,"303.579.2383","1","715.855.6576","3",1
"5482",16,"303.579.2383","1","715.855.4683","3",22
"5483",16,"303.579.2383","1","715.855.9109","3",23
"5484",16,"303.579.2383","1","303.579.8574","1",16
"5485",16,"303.579.2383","1","303.579.4963","1",24
"5486",16,"303.579.2383","1","303.579.8488","1",30
"5487",16,"303.579.2383","1","303.579.9383","1",1
"5488",16,"303.579.2383","1","715.855.2472","3",1
"5489",16,"303.579.6223","1","201.848.9434","2",15
"5490",16,"303.579.6223","1","303.579.2383","1",1
"5491",16,"303.579.6223","1","715.855.1703","3",48
"5492",16,"303.579.6223","1","715.855.1703","3",30
"5493",16,"303.579.6223","1","201.848.5119","2",12
"5494",16,"303.579.4242","1","715.855.1647","3",1
"5495",16,"303.579.4242","1","715.855.1191","3",13
"5496",16,"303.579.4242","1","303.579.5497","1",1
"5497",16,"303.579.4242","1","303.579.3831","1",29
"5498",16,"303.579.3352","1","303.579.6368","1",1
"5499",16,"303.579.3352","1","715.855.9112","3",28
"5500",16,"303.579.3352","1","715.855.4683","3",21
"5501",16,"303.579.3352","1","303.579.5497","1",30
"5502",16,"303.579.3352","1","303.579.5313","1",20
"5503",16,"303.579.3352","1","303.579.6082","1",1
"5504",16,"303.579.1975","1","201.848.9434","2",13
"5505",16,"303.579.1975","1","715.855.8913","3",21
"5506",16,"303.579.1975","1","303.579.5670","1",35
"5507",16,"303.579.1975","1","201.848.9659","2",24
"5508",16,"303.579.1975","1","303.579.6082","1",26
"5509",16,"303.579.1975","1","715.855.1048","3",31
"5510",16,"303.579.1975","1","715.855.1703","3",27
"5511",16,"303.579.1975","1","201.848.7217","2",1
"5512",16,"303.579.1975","1","303.579.5497","1",22
"5513",16,"303.579.3247","1","715.855.2472","3",1
"5514",16,"303.579.3247","1","715.855.2472","3",1
"5515",16,"303.579.3247","1","303.579.4963","1",1
"5516",16,"303.579.3247","1","303.579.5503","1",27
"5517",16,"303.579.3247","1","303.579.6859","1",19
"5518",16,"303.579.3247","1","303.579.6368","1",34
"5519",16,"303.579.3247","1","715.855.4683","3",1
"5520",16,"303.579.7430","1","201.848.7217","2",21
"5521",16,"303.579.7430","1","303.579.4242","1",18
"5522",16,"303.579.7430","1","715.855.1191","3",1
"5523",16,"303.579.7430","1","715.855.1362","3",31
"5524",16,"303.579.7430","1","201.848.7217","2",17
"5525",16,"303.579.7430","1","201.848.4767","2",20
"5526",16,"303.579.7430","1","303.579.6223","1",28
"5527",16,"303.579.7430","1","715.855.6576","3",1
"5528",16,"303.579.7430","1","715.855.1647","3",22
"5529",16,"303.579.7430","1","303.579.5497","1",27
"5530",16,"303.579.7430","1","303.579.1547","1",20
"5531",16,"303.579.7836","1","715.855.8913","3",25
"5532",16,"303.579.7836","1","303.579.5497","1",33
"5533",16,"303.579.7836","1","201.848.9659","2",26
"5534",16,"303.579.7836","1","303.579.3831","1",1
"5535",16,"303.579.7836","1","715.855.1703","3",1
"5536",16,"303.579.7836","1","303.579.1547","1",1
"5537",16,"303.579.8574","1","303.579.4242","1",24
"5538",16,"303.579.8574","1","303.579.4650","1",19
"5539",16,"303.579.8574","1","715.855.1647","3",27
"5540",16,"303.579.8574","1","303.579.6082","1",28
"5541",16,"303.579.8574","1","303.579.7836","1",35
"5542",16,"303.579.8574","1","303.579.4963","1",33
"5543",16,"303.579.8574","1","715.855.1362","3",17
"5544",16,"303.579.8488","1","201.848.4553","2",20
"5545",16,"303.579.8488","1","201.848.2591","2",22
"5546",16,"303.579.8488","1","715.855.6702","3",23
"5547",16,"303.579.8488","1","201.848.9434","2",1
"5548",16,"303.579.8488","1","715.855.7910","3",35
"5549",16,"303.579.8488","1","303.579.4242","1",12
"5550",16,"303.579.9383","1","715.855.9112","3",20
"5551",16,"303.579.9383","1","303.579.5497","1",32
"5552",16,"303.579.9383","1","715.855.7108","3",26
"5553",16,"303.579.9383","1","303.579.6859","1",18
"5554",16,"303.579.9383","1","201.848.7217","2",1
"5555",16,"303.579.9383","1","715.855.2472","3",19
"5556",16,"303.579.3389","1","303.579.4174","1",30
"5557",16,"303.579.3389","1","201.848.1004","2",32
"5558",16,"303.579.3389","1","715.855.2472","3",22
"5559",16,"303.579.3389","1","715.855.1647","3",28
"5560",16,"303.579.3389","1","303.579.7836","1",1
"5561",16,"303.579.3389","1","303.579.2383","1",27
"5562",16,"303.579.5503","1","303.579.7836","1",29
"5563",16,"303.579.5503","1","303.579.4242","1",1
"5564",16,"303.579.5503","1","201.848.9434","2",28
"5565",16,"303.579.5503","1","303.579.7430","1",29
"5566",16,"303.579.6082","1","201.848.2591","2",19
"5567",16,"303.579.6082","1","303.579.4174","1",21
"5568",16,"303.579.6082","1","303.579.7875","1",28
"5569",16,"303.579.6082","1","715.855.1191","3",1
"5570",16,"303.579.6082","1","303.579.5497","1",25
"5571",16,"303.579.6082","1","303.579.2647","1",1
"5572",16,"303.579.6082","1","303.579.2383","1",23
"5573",16,"303.579.6082","1","715.855.7108","3",26
"5574",16,"303.579.4174","1","303.579.4650","1",1
"5575",16,"303.579.4174","1","303.579.7430","1",26
"5576",16,"303.579.7875","1","303.579.2383","1",21
"5577",16,"303.579.7875","1","715.855.7910","3",19
"5578",16,"303.579.7875","1","303.579.7430","1",19
"5579",16,"303.579.7875","1","303.579.3389","1",1
"5580",16,"303.579.5497","1","303.579.5670","1",22
"5581",16,"303.579.5497","1","303.579.2647","1",36
"5582",16,"303.579.5497","1","303.579.7836","1",38
"5583",16,"303.579.5497","1","715.855.7108","3",27
"5584",16,"303.579.5497","1","715.855.7477","3",32
"5585",16,"303.579.5497","1","715.855.5625","3",33
"5586",16,"303.579.5497","1","715.855.7980","3",36
"5587",16,"303.579.5497","1","303.579.6082","1",1
"5588",16,"303.579.5497","1","303.579.2647","1",26
"5589",16,"303.579.6368","1","303.579.7836","1",36
"5590",16,"303.579.6368","1","715.855.7108","3",42
"5591",16,"303.579.6368","1","201.848.4553","2",23
"5592",16,"303.579.6368","1","201.848.9434","2",22
"5593",16,"303.579.6368","1","201.848.3896","2",20
"5594",16,"303.579.1320","1","201.848.3896","2",17
"5595",16,"303.579.1320","1","715.855.9109","3",34
"5596",16,"303.579.1320","1","201.848.2591","2",31
"5597",16,"303.579.1320","1","201.848.9659","2",26
"5598",16,"303.579.1320","1","715.855.7910","3",29
"5599",16,"303.579.1320","1","303.579.6082","1",36
"5600",16,"303.579.1320","1","201.848.2591","2",23
"5601",16,"303.579.1320","1","303.579.7875","1",20
"5602",16,"303.579.6663","1","303.579.3389","1",1
"5603",16,"303.579.6663","1","303.579.5497","1",21
"5604",16,"303.579.6663","1","201.848.9659","2",26
"5605",16,"303.579.6663","1","715.855.9112","3",1
"5606",16,"303.579.6663","1","715.855.1191","3",23
"5607",16,"303.579.6663","1","303.579.6082","1",1
"5608",16,"303.579.5670","1","715.855.8913","3",17
"5609",16,"303.579.5670","1","303.579.4963","1",20
"5610",16,"303.579.5670","1","303.579.4174","1",15
"5611",16,"303.579.5670","1","303.579.6082","1",20
"5612",16,"201.848.2591","2","715.855.9112","3",41
"5613",16,"201.848.2591","2","201.848.1922","2",26
"5614",16,"201.848.2591","2","303.579.3831","1",1
"5615",16,"201.848.2591","2","303.579.1990","1",24
"5616",16,"201.848.9659","2","303.579.5503","1",1
"5617",16,"201.848.9659","2","201.848.4553","2",30
"5618",16,"201.848.9659","2","303.579.7836","1",30
"5619",16,"201.848.1922","2","303.579.2383","1",37
"5620",16,"201.848.1922","2","303.579.6368","1",23
"5621",16,"201.848.1922","2","201.848.7217","2",28
"5622",16,"201.848.1922","2","303.579.5670","1",19
"5623",16,"201.848.1922","2","303.579.4650","1",31
"5624",16,"201.848.1922","2","303.579.4963","1",22
"5625",16,"201.848.1004","2","201.848.4767","2",1
"5626",16,"201.848.1004","2","201.848.9434","2",34
"5627",16,"201.848.1004","2","715.855.9109","3",1
"5628",16,"201.848.1004","2","201.848.7217","2",33
"5629",16,"201.848.1004","2","201.848.4553","2",1
"5630",16,"201.848.1004","2","303.579.5497","1",27
"5631",16,"201.848.9434","2","201.848.2591","2",22
"5632",16,"201.848.9434","2","715.855.1362","3",32
"5633",16,"201.848.9434","2","201.848.7217","2",1
"5634",16,"201.848.9434","2","303.579.5497","1",1
"5635",16,"201.848.9434","2","715.855.2472","3",23
"5636",16,"201.848.9434","2","303.579.5503","1",13
"5637",16,"201.848.9434","2","715.855.2759","3",28
"5638",16,"201.848.9434","2","201.848.7217","2",14
"5639",16,"201.848.7217","2","303.579.5497","1",30
"5640",16,"201.848.7217","2","715.855.9112","3",18
"5641",16,"201.848.7217","2","303.579.1547","1",28
"5642",16,"201.848.7217","2","303.579.2383","1",22
"5643",16,"201.848.4553","2","303.579.4650","1",1
"5644",16,"201.848.4553","2","201.848.9434","2",28
"5645",16,"201.848.5119","2","303.579.7836","1",24
"5646",16,"201.848.5119","2","201.848.7217","2",1
"5647",16,"201.848.5119","2","715.855.1647","3",22
"5648",16,"201.848.5119","2","303.579.2383","1",30
"5649",16,"201.848.5119","2","303.579.4242","1",24
"5650",16,"201.848.5119","2","715.855.8913","3",15
"5651",16,"201.848.3896","2","303.579.6368","1",42
"5652",16,"201.848.3896","2","303.579.3831","1",39
"5653",16,"201.848.3896","2","303.579.5497","1",41
"5654",16,"201.848.3896","2","715.855.2472","3",20
"5655",16,"201.848.3896","2","303.579.1975","1",23
"5656",16,"201.848.3896","2","715.855.8913","3",28
"5657",16,"201.848.3896","2","715.855.7910","3",33
"5658",16,"201.848.4767","2","715.855.8913","3",1
"5659",16,"201.848.4767","2","201.848.9434","2",1
"5660",16,"201.848.4767","2","303.579.3831","1",19
"5661",16,"201.848.4767","2","715.855.8913","3",25
"5662",16,"201.848.4767","2","201.848.3896","2",1
"5663",16,"715.855.1191","3","715.855.7108","3",28
"5664",16,"715.855.1191","3","303.579.4650","1",25
"5665",16,"715.855.1191","3","715.855.7910","3",1
"5666",16,"715.855.1191","3","715.855.7910","3",25
"5667",16,"715.855.1191","3","303.579.4963","1",35
"5668",16,"715.855.2472","3","303.579.2647","1",30
"5669",16,"715.855.2472","3","715.855.4149","3",18
"5670",16,"715.855.2472","3","201.848.2591","2",32
"5671",16,"715.855.2472","3","201.848.9434","2",35
"5672",16,"715.855.2472","3","303.579.4650","1",1
"5673",16,"715.855.1703","3","201.848.2591","2",1
"5674",16,"715.855.1703","3","201.848.3896","2",22
"5675",16,"715.855.1703","3","303.579.5503","1",1
"5676",16,"715.855.1703","3","303.579.5503","1",1
"5677",16,"715.855.1703","3","303.579.5497","1",19
"5678",16,"715.855.1703","3","201.848.3896","2",17
"5679",16,"715.855.1703","3","715.855.1647","3",24
"5680",16,"715.855.1703","3","303.579.2647","1",20
"5681",16,"715.855.1703","3","303.579.4963","1",17
"5682",16,"715.855.1703","3","303.579.6082","1",39
"5683",16,"715.855.1703","3","715.855.9112","3",1
"5684",16,"715.855.1703","3","303.579.6082","1",23
"5685",16,"715.855.1703","3","201.848.2591","2",17
"5686",16,"715.855.8913","3","715.855.1362","3",28
"5687",16,"715.855.8913","3","303.579.8488","1",1
"5688",16,"715.855.8913","3","201.848.2591","2",1
"5689",16,"715.855.8913","3","303.579.4963","1",30
"5690",16,"715.855.8913","3","201.848.7217","2",15
"5691",16,"715.855.8913","3","715.855.1191","3",27
"5692",16,"715.855.8913","3","303.579.7875","1",13
"5693",16,"715.855.8913","3","303.579.7836","1",31
"5694",16,"715.855.9109","3","303.579.2647","1",26
"5695",16,"715.855.9109","3","201.848.1922","2",21
"5696",16,"715.855.9109","3","303.579.8574","1",1
"5697",16,"715.855.9109","3","715.855.2759","3",54
"5698",16,"715.855.7108","3","303.579.3389","1",37
"5699",16,"715.855.7108","3","303.579.6859","1",1
"5700",16,"715.855.7108","3","303.579.1547","1",1
"5701",16,"715.855.7108","3","303.579.3247","1",1
"5702",16,"715.855.7108","3","303.579.4242","1",19
"5703",16,"715.855.1048","3","303.579.3831","1",23
"5704",16,"715.855.1048","3","201.848.9659","2",15
"5705",16,"715.855.1048","3","303.579.2647","1",32
"5706",16,"715.855.1048","3","303.579.7836","1",27
"5707",16,"715.855.1048","3","715.855.6576","3",24
"5708",16,"715.855.1048","3","201.848.3896","2",22
"5709",16,"715.855.1048","3","715.855.2472","3",21
"5710",16,"715.855.1048","3","303.579.4174","1",27
"5711",16,"715.855.6702","3","715.855.9109","3",33
"5712",16,"715.855.6702","3","303.579.1547","1",28
"5713",16,"715.855.6702","3","201.848.2591","2",22
"5714",16,"715.855.6702","3","715.855.5441","3",19
"5715",16,"715.855.6702","3","303.579.2647","1",23
"5716",16,"715.855.4683","3","201.848.9434","2",14
"5717",16,"715.855.4683","3","303.579.3352","1",25
"5718",16,"715.855.4683","3","715.855.1703","3",1
"5719",16,"715.855.5441","3","715.855.9112","3",24
"5720",16,"715.855.5441","3","715.855.1191","3",23
"5721",16,"715.855.5441","3","303.579.6082","1",22
"5722",16,"715.855.5441","3","303.579.8488","1",27
"5723",16,"715.855.5441","3","201.848.4553","2",1
"5724",16,"715.855.5441","3","303.579.7430","1",26
"5725",16,"715.855.5441","3","715.855.8913","3",22
"5726",16,"715.855.5441","3","303.579.4242","1",21
"5727",16,"715.855.5441","3","715.855.9109","3",1
"5728",16,"715.855.7910","3","201.848.7217","2",25
"5729",16,"715.855.7910","3","303.579.4650","1",20
"5730",16,"715.855.7910","3","303.579.4963","1",21
"5731",16,"715.855.7910","3","303.579.6859","1",1
"5732",16,"715.855.1647","3","715.855.6576","3",24
"5733",16,"715.855.1647","3","715.855.6576","3",33
"5734",16,"715.855.1647","3","715.855.2472","3",19
"5735",16,"715.855.1647","3","715.855.7980","3",20
"5736",16,"715.855.1647","3","715.855.2472","3",14
"5737",16,"715.855.1647","3","303.579.4963","1",1
"5738",16,"715.855.1647","3","303.579.6663","1",26
"5739",16,"715.855.7980","3","715.855.2472","3",27
"5740",16,"715.855.1362","3","715.855.7108","3",28
"5741",16,"715.855.1362","3","303.579.2647","1",1
"5742",16,"715.855.1362","3","201.848.2591","2",1
"5743",16,"715.855.7477","3","201.848.7217","2",1
"5744",16,"715.855.7477","3","715.855.1647","3",29
"5745",16,"715.855.7477","3","715.855.9109","3",35
"5746",16,"715.855.7477","3","303.579.5313","1",16
"5747",16,"715.855.7477","3","715.855.1191","3",23
"5748",16,"715.855.9112","3","715.855.7108","3",1
"5749",16,"715.855.9112","3","303.579.6082","1",30
"5750",16,"715.855.9112","3","303.579.4650","1",1
"5751",16,"715.855.9112","3","303.579.4174","1",1
"5752",16,"715.855.9112","3","715.855.6576","3",33
"5753",16,"715.855.9112","3","715.855.1191","3",1
"5754",16,"715.855.9112","3","201.848.2591","2",17
"5755",16,"715.855.2759","3","303.579.1975","1",1
"5756",16,"715.855.2759","3","303.579.5670","1",29
"5757",16,"715.855.2759","3","715.855.9112","3",1
"5758",16,"715.855.2759","3","201.848.4553","2",26
"5759",16,"715.855.2759","3","303.579.1975","1",26
"5760",16,"715.855.2759","3","201.848.9659","2",31
"5761",16,"715.855.2759","3","715.855.9112","3",18
"5762",16,"715.855.4149","3","303.579.4963","1",18
"5763",16,"715.855.4149","3","715.855.4683","3",1
"5764",16,"715.855.4149","3","715.855.6576","3",20
"5765",16,"715.855.4149","3","303.579.1547","1",23
"5766",16,"715.855.4149","3","201.848.9659","2",1
"5767",16,"715.855.4149","3","715.855.6576","3",30
"5768",16,"715.855.4149","3","715.855.7980","3",1
"5769",16,"715.855.4149","3","715.855.1191","3",19
"5770",16,"715.855.6576","3","303.579.1975","1",1
"5771",16,"715.855.6576","3","715.855.8913","3",21
"5772",16,"715.855.6576","3","201.848.9659","2",19
"5773",16,"715.855.6576","3","201.848.9434","2",18
"5774",16,"715.855.6576","3","303.579.4963","1",16
"5775",16,"715.855.6576","3","715.855.5625","3",22
"5776",16,"715.855.6576","3","715.855.7910","3",1
"5777",16,"715.855.6576","3","303.579.7430","1",21
"5778",16,"715.855.5625","3","303.579.5503","1",22
"5779",16,"715.855.5625","3","303.579.8574","1",18
"5780",16,"715.855.5625","3","303.579.4174","1",21
"5781",16,"715.855.5625","3","715.855.8913","3",36
"5782",16,"715.855.5625","3","303.579.5497","1",1
"5783",17,"303.579.3831","1","303.579.4963","1",27
"5784",17,"303.579.3831","1","201.848.3896","2",30
"5785",17,"303.579.3831","1","303.579.4242","1",22
"5786",17,"303.579.3831","1","715.855.7980","3",1
"5787",17,"303.579.3831","1","303.579.5670","1",29
"5788",17,"303.579.3831","1","201.848.4767","2",16
"5789",17,"303.579.3831","1","715.855.1647","3",1
"5790",17,"303.579.3831","1","715.855.1048","3",25
"5791",17,"303.579.3831","1","715.855.1362","3",1
"5792",17,"303.579.3831","1","715.855.7477","3",26
"5793",17,"303.579.4650","1","303.579.5670","1",1
"5794",17,"303.579.4650","1","303.579.6368","1",31
"5795",17,"303.579.4650","1","201.848.7217","2",33
"5796",17,"303.579.4650","1","303.579.2647","1",1
"5797",17,"303.579.4650","1","201.848.7217","2",16
"5798",17,"303.579.4650","1","715.855.1191","3",24
"5799",17,"303.579.4650","1","715.855.7910","3",26
"5800",17,"303.579.4650","1","303.579.7430","1",29
"5801",17,"303.579.4650","1","303.579.5503","1",24
"5802",17,"303.579.2647","1","715.855.9109","3",1
"5803",17,"303.579.2647","1","715.855.2472","3",24
"5804",17,"303.579.2647","1","303.579.4963","1",20
"5805",17,"303.579.2647","1","303.579.6663","1",1
"5806",17,"303.579.2647","1","201.848.9434","2",27
"5807",17,"303.579.2647","1","715.855.6702","3",37
"5808",17,"303.579.1986","1","715.855.1703","3",1
"5809",17,"303.579.1986","1","715.855.9112","3",19
"5810",17,"303.579.1986","1","303.579.4242","1",28
"5811",17,"303.579.1986","1","715.855.1647","3",25
"5812",17,"303.579.1986","1","303.579.6368","1",1
"5813",17,"303.579.1986","1","303.579.6368","1",17
"5814",17,"303.579.1986","1","303.579.6082","1",26
"5815",17,"303.579.5313","1","303.579.4242","1",35
"5816",17,"303.579.5313","1","201.848.7217","2",1
"5817",17,"303.579.6859","1","201.848.9659","2",26
"5818",17,"303.579.6859","1","201.848.4553","2",21
"5819",17,"303.579.6859","1","303.579.7836","1",34
"5820",17,"303.579.6859","1","715.855.7108","3",22
"5821",17,"303.579.1990","1","201.848.9434","2",26
"5822",17,"303.579.1990","1","201.848.7217","2",22
"5823",17,"303.579.1990","1","715.855.2472","3",20
"5824",17,"303.579.1990","1","201.848.9434","2",24
"5825",17,"303.579.1990","1","303.579.4242","1",20
"5826",17,"303.579.1547","1","303.579.2383","1",23
"5827",17,"303.579.1547","1","303.579.5670","1",21
"5828",17,"303.579.1547","1","715.855.7108","3",30
"5829",17,"303.579.1547","1","303.579.7836","1",28
"5830",17,"303.579.1547","1","303.579.5503","1",28
"5831",17,"303.579.1547","1","715.855.1048","3",23
"5832",17,"303.579.1547","1","715.855.1048","3",32
"5833",17,"303.579.4963","1","303.579.2383","1",27
"5834",17,"303.579.4963","1","303.579.3247","1",21
"5835",17,"303.579.4963","1","303.579.8574","1",1
"5836",17,"303.579.4963","1","715.855.2472","3",27
"5837",17,"303.579.4963","1","201.848.4553","2",28
"5838",17,"303.579.4963","1","303.579.1547","1",35
"5839",17,"303.579.4963","1","303.579.5670","1",1
"5840",17,"303.579.4963","1","715.855.7477","3",33
"5841",17,"303.579.2383","1","303.579.4963","1",1
"5842",17,"303.579.2383","1","303.579.7875","1",1
"5843",17,"303.579.2383","1","303.579.4242","1",25
"5844",17,"303.579.2383","1","303.579.4650","1",1
"5845",17,"303.579.2383","1","201.848.4767","2",32
"5846",17,"303.579.2383","1","303.579.3831","1",1
"5847",17,"303.579.6223","1","201.848.4553","2",1
"5848",17,"303.579.6223","1","715.855.2472","3",24
"5849",17,"303.579.6223","1","715.855.5441","3",20
"5850",17,"303.579.6223","1","303.579.4963","1",37
"5851",17,"303.579.6223","1","201.848.3896","2",37
"5852",17,"303.579.6223","1","201.848.3896","2",34
"5853",17,"303.579.6223","1","303.579.6082","1",33
"5854",17,"303.579.6223","1","201.848.2591","2",1
"5855",17,"303.579.6223","1","303.579.1975","1",1
"5856",17,"303.579.6223","1","303.579.5313","1",40
"5857",17,"303.579.4242","1","201.848.4553","2",33
"5858",17,"303.579.4242","1","715.855.1191","3",29
"5859",17,"303.579.4242","1","303.579.2647","1",22
"5860",17,"303.579.4242","1","201.848.2591","2",28
"5861",17,"303.579.4242","1","715.855.1647","3",15
"5862",17,"303.579.4242","1","715.855.1191","3",21
"5863",17,"303.579.3352","1","715.855.1191","3",15
"5864",17,"303.579.3352","1","715.855.6576","3",22
"5865",17,"303.579.3352","1","715.855.1362","3",23
"5866",17,"303.579.3352","1","715.855.9112","3",19
"5867",17,"303.579.3352","1","303.579.6859","1",31
"5868",17,"303.579.1975","1","201.848.4553","2",41
"5869",17,"303.579.1975","1","303.579.8574","1",1
"5870",17,"303.579.1975","1","303.579.4650","1",1
"5871",17,"303.579.3247","1","303.579.5497","1",23
"5872",17,"303.579.3247","1","715.855.7108","3",40
"5873",17,"303.579.3247","1","715.855.7108","3",36
"5874",17,"303.579.3247","1","715.855.1048","3",1
"5875",17,"303.579.7430","1","715.855.2472","3",22
"5876",17,"303.579.7430","1","303.579.5503","1",25
"5877",17,"303.579.7430","1","715.855.7910","3",23
"5878",17,"303.579.7430","1","303.579.2647","1",17
"5879",17,"303.579.7430","1","715.855.9109","3",20
"5880",17,"303.579.7430","1","201.848.4553","2",31
"5881",17,"303.579.7836","1","715.855.9109","3",31
"5882",17,"303.579.7836","1","715.855.7910","3",1
"5883",17,"303.579.7836","1","201.848.2591","2",25
"5884",17,"303.579.7836","1","303.579.4650","1",14
"5885",17,"303.579.8574","1","303.579.1975","1",25
"5886",17,"303.579.8574","1","715.855.1362","3",31
"5887",17,"303.579.8574","1","303.579.6368","1",21
"5888",17,"303.579.8488","1","303.579.5497","1",21
"5889",17,"303.579.8488","1","715.855.1362","3",23
"5890",17,"303.579.8488","1","201.848.2591","2",18
"5891",17,"303.579.8488","1","715.855.6576","3",1
"5892",17,"303.579.8488","1","303.579.4242","1",26
"5893",17,"303.579.8488","1","303.579.8574","1",40
"5894",17,"303.579.8488","1","303.579.6368","1",1
"5895",17,"303.579.9383","1","303.579.5503","1",22
"5896",17,"303.579.9383","1","201.848.3896","2",1
"5897",17,"303.579.9383","1","303.579.2383","1",30
"5898",17,"303.579.9383","1","303.579.5313","1",1
"5899",17,"303.579.9383","1","303.579.4174","1",22
"5900",17,"303.579.9383","1","303.579.6082","1",17
"5901",17,"303.579.9383","1","303.579.6082","1",20
"5902",17,"303.579.3389","1","715.855.4683","3",19
"5903",17,"303.579.3389","1","715.855.4683","3",24
"5904",17,"303.579.3389","1","715.855.1647","3",20
"5905",17,"303.579.3389","1","303.579.4242","1",11
"5906",17,"303.579.3389","1","303.579.6082","1",20
"5907",17,"303.579.3389","1","715.855.9112","3",26
"5908",17,"303.579.3389","1","303.579.4963","1",1
"5909",17,"303.579.3389","1","303.579.3247","1",24
"5910",17,"303.579.3389","1","715.855.1647","3",15
"5911",17,"303.579.5503","1","303.579.6859","1",17
"5912",17,"303.579.5503","1","303.579.8574","1",22
"5913",17,"303.579.5503","1","303.579.7430","1",22
"5914",17,"303.579.5503","1","715.855.7910","3",17
"5915",17,"303.579.5503","1","715.855.6576","3",19
"5916",17,"303.579.5503","1","303.579.6368","1",25
"5917",17,"303.579.6082","1","303.579.1975","1",23
"5918",17,"303.579.6082","1","303.579.4650","1",19
"5919",17,"303.579.6082","1","715.855.7108","3",22
"5920",17,"303.579.6082","1","201.848.2591","2",21
"5921",17,"303.579.6082","1","715.855.1191","3",28
"5922",17,"303.579.6082","1","715.855.2472","3",15
"5923",17,"303.579.6082","1","201.848.7217","2",1
"5924",17,"303.579.6082","1","201.848.4553","2",1
"5925",17,"303.579.4174","1","715.855.4683","3",24
"5926",17,"303.579.4174","1","715.855.7108","3",37
"5927",17,"303.579.4174","1","715.855.7910","3",36
"5928",17,"303.579.4174","1","303.579.4650","1",24
"5929",17,"303.579.7875","1","303.579.3831","1",19
"5930",17,"303.579.7875","1","715.855.9109","3",1
"5931",17,"303.579.7875","1","303.579.5503","1",1
"5932",17,"303.579.7875","1","303.579.3247","1",17
"5933",17,"303.579.5497","1","715.855.4683","3",15
"5934",17,"303.579.5497","1","715.855.2472","3",1
"5935",17,"303.579.5497","1","715.855.5625","3",16
"5936",17,"303.579.5497","1","715.855.7108","3",24
"5937",17,"303.579.5497","1","201.848.7217","2",1
"5938",17,"303.579.5497","1","201.848.4767","2",29
"5939",17,"303.579.6368","1","303.579.4650","1",37
"5940",17,"303.579.6368","1","303.579.4650","1",17
"5941",17,"303.579.6368","1","303.579.9383","1",28
"5942",17,"303.579.6368","1","303.579.4174","1",1
"5943",17,"303.579.6368","1","303.579.9383","1",24
"5944",17,"303.579.1320","1","715.855.1647","3",1
"5945",17,"303.579.1320","1","303.579.6368","1",17
"5946",17,"303.579.1320","1","201.848.4553","2",1
"5947",17,"303.579.6663","1","201.848.3896","2",20
"5948",17,"303.579.6663","1","715.855.5625","3",24
"5949",17,"303.579.6663","1","715.855.9112","3",28
"5950",17,"303.579.6663","1","303.579.6082","1",1
"5951",17,"303.579.6663","1","715.855.1191","3",1
"5952",17,"303.579.6663","1","303.579.8574","1",1
"5953",17,"303.579.6663","1","201.848.7217","2",27
"5954",17,"303.579.6663","1","303.579.7836","1",35
"5955",17,"303.579.6663","1","303.579.6223","1",1
"5956",17,"303.579.5670","1","303.579.3389","1",37
"5957",17,"303.579.5670","1","201.848.4767","2",14
"5958",17,"303.579.5670","1","201.848.9659","2",25
"5959",17,"303.579.5670","1","303.579.1547","1",24
"5960",17,"303.579.5670","1","201.848.2591","2",27
"5961",17,"303.579.5670","1","303.579.1547","1",24
"5962",17,"303.579.5670","1","303.579.8574","1",1
"5963",17,"303.579.5670","1","715.855.7108","3",17
